account_id,district_id,frequency,parseddate,year,month,day,date,event_timestamp
A00001289,72,Monthly Issuance,2016-07-07,2016,7,7,2016-07-07,2022-07-19 00:51:12.988334
A00002445,52,Monthly Issuance,2016-07-07,2016,7,7,2016-07-07,2022-07-17 13:44:31.988334
A00007733,19,Weekly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-22 12:27:28.988334
A00001758,21,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-22 13:51:21.988334
A00009859,27,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-22 02:30:36.988334
A00010711,36,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-23 12:24:27.988334
A00000725,70,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-15 19:41:27.988334
A00001739,3,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-15 16:56:26.988334
A00010202,70,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-25 10:35:11.988334
A00000506,67,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-24 02:34:12.988334
A00000955,59,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-24 17:40:02.988334
A00000932,20,Monthly Issuance,2016-07-08,2016,7,8,2016-07-08,2022-07-23 17:02:03.988334
A00000413,18,Monthly Issuance,2016-07-09,2016,7,9,2016-07-09,2022-07-23 03:00:27.988334
A00003334,67,Monthly Issuance,2016-07-09,2016,7,9,2016-07-09,2022-07-21 06:27:00.988334
A00002625,48,Weekly Issuance,2016-07-09,2016,7,9,2016-07-09,2022-07-20 14:00:04.988334
A00002147,28,Monthly Issuance,2016-07-10,2016,7,10,2016-07-10,2022-07-16 18:24:53.988334
A00000984,2,Monthly Issuance,2016-07-10,2016,7,10,2016-07-10,2022-07-18 07:59:18.988334
A00003848,20,Monthly Issuance,2016-07-10,2016,7,10,2016-07-10,2022-07-21 09:54:49.988334
A00002825,54,Monthly Issuance,2016-07-10,2016,7,10,2016-07-10,2022-07-25 23:45:19.988334
A00005602,19,Issuance After Transaction,2016-07-10,2016,7,10,2016-07-10,2022-07-19 06:18:57.988334
A00001094,35,Monthly Issuance,2016-07-10,2016,7,10,2016-07-10,2022-07-17 17:38:47.988334
A00000690,10,Monthly Issuance,2016-07-11,2016,7,11,2016-07-11,2022-07-17 23:16:02.988334
A00002945,6,Monthly Issuance,2016-07-11,2016,7,11,2016-07-11,2022-07-16 21:40:08.988334
A00000573,1,Weekly Issuance,2016-07-11,2016,7,11,2016-07-11,2022-07-18 04:38:39.988334
A00002131,70,Monthly Issuance,2016-07-11,2016,7,11,2016-07-11,2022-07-16 02:27:19.988334
A00002821,54,Monthly Issuance,2016-07-12,2016,7,12,2016-07-12,2022-07-18 07:16:00.988334
A00002112,44,Monthly Issuance,2016-07-12,2016,7,12,2016-07-12,2022-07-24 07:14:36.988334
A00002506,22,Issuance After Transaction,2016-07-12,2016,7,12,2016-07-12,2022-07-19 22:15:15.988334
A00001078,1,Monthly Issuance,2016-07-12,2016,7,12,2016-07-12,2022-07-25 07:09:15.988334
A00001895,35,Monthly Issuance,2016-07-12,2016,7,12,2016-07-12,2022-07-25 19:30:38.988334
A00002961,9,Monthly Issuance,2016-07-12,2016,7,12,2016-07-12,2022-07-16 13:29:24.988334
A00003426,9,Weekly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-21 02:13:57.988334
A00003204,61,Monthly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-22 12:14:33.988334
A00002887,76,Monthly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-17 04:25:39.988334
A00002468,4,Monthly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-16 22:08:18.988334
A00003350,74,Monthly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-17 16:22:32.988334
A00000858,52,Monthly Issuance,2016-07-13,2016,7,13,2016-07-13,2022-07-15 16:42:03.988334
A00002359,54,Monthly Issuance,2016-07-14,2016,7,14,2016-07-14,2022-07-18 17:49:44.988334
A00003726,54,Monthly Issuance,2016-07-14,2016,7,14,2016-07-14,2022-07-20 13:56:55.988334
A00000584,31,Monthly Issuance,2016-07-14,2016,7,14,2016-07-14,2022-07-20 17:29:41.988334
A00000392,1,Monthly Issuance,2016-07-14,2016,7,14,2016-07-14,2022-07-23 21:21:50.988334
A00000869,16,Monthly Issuance,2016-07-15,2016,7,15,2016-07-15,2022-07-24 13:11:36.988334
A00000526,67,Monthly Issuance,2016-07-16,2016,7,16,2016-07-16,2022-07-17 16:53:13.988334
A00000571,72,Monthly Issuance,2016-07-16,2016,7,16,2016-07-16,2022-07-25 04:06:09.988334
A00003946,70,Monthly Issuance,2016-07-16,2016,7,16,2016-07-16,2022-07-16 22:47:00.988334
A00002573,4,Monthly Issuance,2016-07-16,2016,7,16,2016-07-16,2022-07-20 06:51:33.988334
A00000593,48,Monthly Issuance,2016-07-16,2016,7,16,2016-07-16,2022-07-17 06:56:09.988334
A00004086,66,Monthly Issuance,2016-07-17,2016,7,17,2016-07-17,2022-07-22 07:06:59.988334
A00006461,50,Monthly Issuance,2016-07-17,2016,7,17,2016-07-17,2022-07-25 03:58:40.988334
A00000110,36,Monthly Issuance,2016-07-17,2016,7,17,2016-07-17,2022-07-15 22:12:37.988334
A00009138,26,Monthly Issuance,2016-07-18,2016,7,18,2016-07-18,2022-07-15 14:35:53.988334
A00005837,5,Monthly Issuance,2016-07-18,2016,7,18,2016-07-18,2022-07-21 08:02:26.988334
A00000971,12,Monthly Issuance,2016-07-18,2016,7,18,2016-07-18,2022-07-23 18:44:58.988334
A00000081,74,Monthly Issuance,2016-07-18,2016,7,18,2016-07-18,2022-07-20 17:01:05.988334
A00004537,53,Weekly Issuance,2016-07-18,2016,7,18,2016-07-18,2022-07-18 15:49:10.988334
A00002266,50,Monthly Issuance,2016-07-19,2016,7,19,2016-07-19,2022-07-21 15:26:24.988334
A00000137,70,Monthly Issuance,2016-07-19,2016,7,19,2016-07-19,2022-07-17 13:37:32.988334
A00003562,50,Monthly Issuance,2016-07-19,2016,7,19,2016-07-19,2022-07-21 06:45:37.988334
A00001893,48,Monthly Issuance,2016-07-20,2016,7,20,2016-07-20,2022-07-16 21:04:50.988334
A00002882,44,Monthly Issuance,2016-07-20,2016,7,20,2016-07-20,2022-07-25 14:04:45.988334
A00005250,8,Weekly Issuance,2016-07-20,2016,7,20,2016-07-20,2022-07-23 00:16:19.988334
A00007674,1,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-15 14:14:51.988334
A00011123,39,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-23 18:18:30.988334
A00001765,18,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-15 03:12:21.988334
A00000847,2,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-21 06:30:01.988334
A00004618,3,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-17 14:19:07.988334
A00003543,74,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-24 03:22:25.988334
A00001471,1,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-19 18:43:23.988334
A00003472,55,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-17 17:37:13.988334
A00002407,1,Monthly Issuance,2016-07-21,2016,7,21,2016-07-21,2022-07-22 08:44:22.988334
A00000378,68,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-21 00:21:40.988334
A00001188,16,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-22 18:15:42.988334
A00002652,1,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-20 09:17:02.988334
A00003526,1,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-15 00:32:27.988334
A00000113,55,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-24 14:19:10.988334
A00003733,33,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-25 15:46:42.988334
A00000683,74,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-22 09:03:37.988334
A00003494,60,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-18 16:43:54.988334
A00003518,9,Monthly Issuance,2016-07-22,2016,7,22,2016-07-22,2022-07-16 05:24:27.988334
A00004320,61,Monthly Issuance,2016-07-23,2016,7,23,2016-07-23,2022-07-15 19:36:58.988334
A00006495,6,Monthly Issuance,2016-07-23,2016,7,23,2016-07-23,2022-07-20 12:46:24.988334
A00003511,70,Monthly Issuance,2016-07-23,2016,7,23,2016-07-23,2022-07-20 18:32:09.988334
A00000303,71,Monthly Issuance,2016-07-25,2016,7,25,2016-07-25,2022-07-21 18:50:18.988334
A00003932,74,Monthly Issuance,2016-07-25,2016,7,25,2016-07-25,2022-07-20 09:54:07.988334
A00002717,74,Monthly Issuance,2016-07-25,2016,7,25,2016-07-25,2022-07-16 08:06:50.988334
A00002983,42,Monthly Issuance,2016-07-25,2016,7,25,2016-07-25,2022-07-24 12:16:10.988334
A00001490,5,Monthly Issuance,2016-07-25,2016,7,25,2016-07-25,2022-07-20 06:53:59.988334
A00003443,45,Monthly Issuance,2016-07-26,2016,7,26,2016-07-26,2022-07-23 10:22:09.988334
A00011027,32,Weekly Issuance,2016-07-26,2016,7,26,2016-07-26,2022-07-16 18:34:49.988334
A00003491,51,Monthly Issuance,2016-07-27,2016,7,27,2016-07-27,2022-07-16 04:44:16.988334
A00006453,34,Monthly Issuance,2016-07-27,2016,7,27,2016-07-27,2022-07-22 19:11:05.988334
A00007907,70,Monthly Issuance,2016-07-27,2016,7,27,2016-07-27,2022-07-19 19:04:05.988334
A00002291,49,Monthly Issuance,2016-07-27,2016,7,27,2016-07-27,2022-07-19 02:39:48.988334
A00001900,27,Monthly Issuance,2016-07-27,2016,7,27,2016-07-27,2022-07-23 13:13:46.988334
A00004389,77,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-18 17:14:06.988334
A00003192,18,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-17 06:24:42.988334
A00000836,46,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-18 00:08:12.988334
A00003880,3,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-24 13:48:18.988334
A00007424,68,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-18 11:22:29.988334
A00001187,55,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-24 06:22:50.988334
A00000025,68,Monthly Issuance,2016-07-28,2016,7,28,2016-07-28,2022-07-21 23:51:46.988334
A00010954,25,Monthly Issuance,2016-07-29,2016,7,29,2016-07-29,2022-07-25 16:50:47.988334
A00001571,66,Monthly Issuance,2016-07-29,2016,7,29,2016-07-29,2022-07-22 23:26:41.988334
A00001160,39,Weekly Issuance,2016-07-29,2016,7,29,2016-07-29,2022-07-16 18:54:49.988334
A00001985,20,Monthly Issuance,2016-07-29,2016,7,29,2016-07-29,2022-07-25 18:45:21.988334
A00003359,8,Monthly Issuance,2016-07-30,2016,7,30,2016-07-30,2022-07-15 16:01:24.988334
A00009646,1,Weekly Issuance,2016-07-30,2016,7,30,2016-07-30,2022-07-23 00:28:35.988334
A00001906,1,Monthly Issuance,2016-08-01,2016,8,1,2016-08-01,2022-07-23 10:22:54.988334
A00000194,44,Monthly Issuance,2016-08-01,2016,8,1,2016-08-01,2022-07-24 12:56:47.988334
A00000371,12,Monthly Issuance,2016-08-02,2016,8,2,2016-08-02,2022-07-25 02:48:43.988334
A00009159,64,Monthly Issuance,2016-08-02,2016,8,2,2016-08-02,2022-07-25 17:46:24.988334
A00003040,17,Monthly Issuance,2016-08-03,2016,8,3,2016-08-03,2022-07-23 16:24:42.988334
A00004071,64,Monthly Issuance,2016-08-03,2016,8,3,2016-08-03,2022-07-17 16:35:41.988334
A00002278,1,Monthly Issuance,2016-08-03,2016,8,3,2016-08-03,2022-07-22 21:18:42.988334
A00002350,18,Monthly Issuance,2016-08-04,2016,8,4,2016-08-04,2022-07-21 08:12:28.988334
A00004438,48,Monthly Issuance,2016-08-04,2016,8,4,2016-08-04,2022-07-21 00:21:14.988334
A00002004,42,Monthly Issuance,2016-08-04,2016,8,4,2016-08-04,2022-07-20 20:40:44.988334
A00002101,9,Monthly Issuance,2016-08-04,2016,8,4,2016-08-04,2022-07-15 05:56:35.988334
A00003397,49,Monthly Issuance,2016-08-04,2016,8,4,2016-08-04,2022-07-21 14:34:52.988334
A00001267,43,Monthly Issuance,2016-08-05,2016,8,5,2016-08-05,2022-07-19 19:01:21.988334
A00002102,41,Monthly Issuance,2016-08-05,2016,8,5,2016-08-05,2022-07-25 06:53:21.988334
A00001654,30,Monthly Issuance,2016-08-05,2016,8,5,2016-08-05,2022-07-19 18:08:56.988334
A00002383,68,Monthly Issuance,2016-08-05,2016,8,5,2016-08-05,2022-07-16 00:15:16.988334
A00002134,52,Monthly Issuance,2016-08-06,2016,8,6,2016-08-06,2022-07-20 06:56:25.988334
A00001738,15,Monthly Issuance,2016-08-06,2016,8,6,2016-08-06,2022-07-17 05:05:30.988334
A00001576,35,Weekly Issuance,2016-08-06,2016,8,6,2016-08-06,2022-07-22 13:43:40.988334
A00003614,19,Monthly Issuance,2016-08-07,2016,8,7,2016-08-07,2022-07-23 15:17:30.988334
A00002066,25,Monthly Issuance,2016-08-07,2016,8,7,2016-08-07,2022-07-15 20:46:02.988334
A00002117,48,Monthly Issuance,2016-08-07,2016,8,7,2016-08-07,2022-07-22 23:22:00.988334
A00000436,30,Monthly Issuance,2016-08-07,2016,8,7,2016-08-07,2022-07-20 06:52:17.988334
A00002329,1,Monthly Issuance,2016-08-07,2016,8,7,2016-08-07,2022-07-17 12:45:17.988334
A00004442,54,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-21 19:47:03.988334
A00001325,26,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-16 17:34:51.988334
A00000715,32,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-19 15:31:06.988334
A00009491,7,Weekly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-20 23:25:42.988334
A00002917,68,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-23 05:20:40.988334
A00000503,1,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-24 14:14:07.988334
A00002794,74,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-18 13:08:32.988334
A00002191,1,Monthly Issuance,2016-08-08,2016,8,8,2016-08-08,2022-07-23 15:06:26.988334
A00002947,57,Monthly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-20 23:51:34.988334
A00002086,70,Weekly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-25 12:53:08.988334
A00003020,3,Monthly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-15 06:59:36.988334
A00001211,49,Monthly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-23 08:04:05.988334
A00002724,11,Monthly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-22 11:44:24.988334
A00000963,7,Monthly Issuance,2016-08-09,2016,8,9,2016-08-09,2022-07-19 16:27:44.988334
A00003749,68,Monthly Issuance,2016-08-10,2016,8,10,2016-08-10,2022-07-21 19:48:42.988334
A00001223,70,Monthly Issuance,2016-08-10,2016,8,10,2016-08-10,2022-07-22 09:55:55.988334
A00000613,74,Issuance After Transaction,2016-08-10,2016,8,10,2016-08-10,2022-07-20 23:39:34.988334
A00002149,7,Monthly Issuance,2016-08-11,2016,8,11,2016-08-11,2022-07-18 17:11:27.988334
A00000416,6,Monthly Issuance,2016-08-11,2016,8,11,2016-08-11,2022-07-23 22:15:22.988334
A00001501,50,Monthly Issuance,2016-08-11,2016,8,11,2016-08-11,2022-07-18 17:10:26.988334
A00002114,30,Monthly Issuance,2016-08-11,2016,8,11,2016-08-11,2022-07-22 14:01:14.988334
A00000176,71,Weekly Issuance,2016-08-12,2016,8,12,2016-08-12,2022-07-23 15:33:05.988334
A00003066,74,Monthly Issuance,2016-08-12,2016,8,12,2016-08-12,2022-07-20 09:16:41.988334
A00000911,60,Monthly Issuance,2016-08-12,2016,8,12,2016-08-12,2022-07-16 13:37:30.988334
A00000779,16,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-22 16:29:36.988334
A00000916,1,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-18 06:15:01.988334
A00000271,1,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-21 15:47:18.988334
A00002439,74,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-22 05:05:21.988334
A00002210,31,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-25 14:16:55.988334
A00001885,47,Monthly Issuance,2016-08-13,2016,8,13,2016-08-13,2022-07-21 23:39:38.988334
A00000447,5,Monthly Issuance,2016-08-14,2016,8,14,2016-08-14,2022-07-25 08:39:36.988334
A00003549,27,Monthly Issuance,2016-08-14,2016,8,14,2016-08-14,2022-07-22 18:45:15.988334
A00001563,47,Monthly Issuance,2016-08-14,2016,8,14,2016-08-14,2022-07-23 14:11:58.988334
A00000753,31,Monthly Issuance,2016-08-14,2016,8,14,2016-08-14,2022-07-18 08:33:10.988334
A00002764,53,Monthly Issuance,2016-08-15,2016,8,15,2016-08-15,2022-07-15 00:41:07.988334
A00002973,23,Monthly Issuance,2016-08-15,2016,8,15,2016-08-15,2022-07-23 22:42:22.988334
A00002209,65,Monthly Issuance,2016-08-15,2016,8,15,2016-08-15,2022-07-22 15:33:20.988334
A00002013,54,Monthly Issuance,2016-08-15,2016,8,15,2016-08-15,2022-07-17 12:56:45.988334
A00001935,38,Monthly Issuance,2016-08-15,2016,8,15,2016-08-15,2022-07-16 08:42:53.988334
A00000382,14,Monthly Issuance,2016-08-16,2016,8,16,2016-08-16,2022-07-19 20:58:29.988334
A00000042,39,Monthly Issuance,2016-08-16,2016,8,16,2016-08-16,2022-07-20 01:31:58.988334
A00000945,18,Monthly Issuance,2016-08-16,2016,8,16,2016-08-16,2022-07-24 14:38:46.988334
A00008038,47,Monthly Issuance,2016-08-17,2016,8,17,2016-08-17,2022-07-18 23:38:49.988334
A00000967,15,Monthly Issuance,2016-08-17,2016,8,17,2016-08-17,2022-07-20 09:29:06.988334
A00003741,65,Monthly Issuance,2016-08-18,2016,8,18,2016-08-18,2022-07-17 12:36:35.988334
A00003311,8,Monthly Issuance,2016-08-18,2016,8,18,2016-08-18,2022-07-20 08:53:56.988334
A00000656,3,Monthly Issuance,2016-08-18,2016,8,18,2016-08-18,2022-07-15 19:53:45.988334
A00001667,56,Monthly Issuance,2016-08-18,2016,8,18,2016-08-18,2022-07-23 18:42:22.988334
A00003789,6,Monthly Issuance,2016-08-18,2016,8,18,2016-08-18,2022-07-20 02:07:07.988334
A00007637,46,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-23 05:31:16.988334
A00004010,30,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-15 17:56:43.988334
A00004144,1,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-16 08:04:53.988334
A00003347,4,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-20 06:03:16.988334
A00002976,13,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-22 21:10:33.988334
A00004480,58,Monthly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-16 06:51:14.988334
A00004969,60,Weekly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-23 03:19:44.988334
A00001274,54,Weekly Issuance,2016-08-19,2016,8,19,2016-08-19,2022-07-23 05:44:54.988334
A00007099,1,Monthly Issuance,2016-08-20,2016,8,20,2016-08-20,2022-07-17 18:39:09.988334
A00000166,17,Monthly Issuance,2016-08-20,2016,8,20,2016-08-20,2022-07-25 16:48:58.988334
A00001367,74,Monthly Issuance,2016-08-20,2016,8,20,2016-08-20,2022-07-19 01:23:01.988334
A00002795,11,Monthly Issuance,2016-08-20,2016,8,20,2016-08-20,2022-07-19 18:41:59.988334
A00002034,54,Monthly Issuance,2016-08-21,2016,8,21,2016-08-21,2022-07-19 14:29:32.988334
A00002622,1,Monthly Issuance,2016-08-21,2016,8,21,2016-08-21,2022-07-22 06:41:11.988334
A00010562,51,Monthly Issuance,2016-08-21,2016,8,21,2016-08-21,2022-07-22 21:36:22.988334
A00001593,16,Monthly Issuance,2016-08-22,2016,8,22,2016-08-22,2022-07-15 14:32:14.988334
A00003004,11,Monthly Issuance,2016-08-22,2016,8,22,2016-08-22,2022-07-15 10:48:40.988334
A00000617,74,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-21 03:23:47.988334
A00002746,24,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-18 17:43:12.988334
A00003427,36,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-16 16:22:05.988334
A00000058,29,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-20 20:59:06.988334
A00000918,60,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-22 14:38:52.988334
A00000324,1,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-20 18:27:33.988334
A00009826,68,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-15 20:26:24.988334
A00002094,73,Monthly Issuance,2016-08-23,2016,8,23,2016-08-23,2022-07-24 03:33:47.988334
A00000020,74,Monthly Issuance,2016-08-24,2016,8,24,2016-08-24,2022-07-20 12:41:03.988334
A00002930,1,Monthly Issuance,2016-08-24,2016,8,24,2016-08-24,2022-07-22 08:43:52.988334
A00000182,47,Monthly Issuance,2016-08-24,2016,8,24,2016-08-24,2022-07-15 06:46:12.988334
A00001517,5,Monthly Issuance,2016-08-24,2016,8,24,2016-08-24,2022-07-17 01:39:29.988334
A00004186,1,Monthly Issuance,2016-08-25,2016,8,25,2016-08-25,2022-07-16 17:17:55.988334
A00003467,17,Monthly Issuance,2016-08-25,2016,8,25,2016-08-25,2022-07-24 00:04:02.988334
A00001350,21,Weekly Issuance,2016-08-25,2016,8,25,2016-08-25,2022-07-24 19:14:16.988334
A00010220,44,Monthly Issuance,2016-08-26,2016,8,26,2016-08-26,2022-07-17 12:00:33.988334
A00002792,1,Monthly Issuance,2016-08-26,2016,8,26,2016-08-26,2022-07-23 10:25:20.988334
A00001504,1,Monthly Issuance,2016-08-26,2016,8,26,2016-08-26,2022-07-25 17:38:30.988334
A00003161,48,Monthly Issuance,2016-08-26,2016,8,26,2016-08-26,2022-07-21 01:41:09.988334
A00000987,15,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-17 21:57:27.988334
A00002360,26,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-22 03:05:13.988334
A00000399,1,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-20 03:35:03.988334
A00000637,49,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-19 03:36:48.988334
A00003353,74,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-17 10:41:32.988334
A00004588,12,Monthly Issuance,2016-08-27,2016,8,27,2016-08-27,2022-07-15 22:05:24.988334
A00000010,54,Monthly Issuance,2016-08-28,2016,8,28,2016-08-28,2022-07-23 20:27:56.988334
A00002113,7,Monthly Issuance,2016-08-28,2016,8,28,2016-08-28,2022-07-15 09:46:35.988334
A00002677,5,Monthly Issuance,2016-08-28,2016,8,28,2016-08-28,2022-07-25 00:30:58.988334
A00006062,24,Monthly Issuance,2016-08-28,2016,8,28,2016-08-28,2022-07-25 10:34:29.988334
A00002065,61,Monthly Issuance,2016-08-28,2016,8,28,2016-08-28,2022-07-18 16:28:07.988334
A00001894,6,Monthly Issuance,2016-08-29,2016,8,29,2016-08-29,2022-07-19 07:13:51.988334
A00001117,68,Monthly Issuance,2016-08-29,2016,8,29,2016-08-29,2022-07-15 18:02:56.988334
A00000833,31,Monthly Issuance,2016-08-29,2016,8,29,2016-08-29,2022-07-19 15:27:12.988334
A00003155,28,Monthly Issuance,2016-08-29,2016,8,29,2016-08-29,2022-07-19 00:34:15.988334
A00000242,69,Monthly Issuance,2016-08-29,2016,8,29,2016-08-29,2022-07-22 20:26:09.988334
A00000812,1,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-18 09:18:39.988334
A00003774,72,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-22 11:40:00.988334
A00003272,53,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-20 00:38:21.988334
A00007990,9,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-25 11:43:05.988334
A00007262,70,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-25 17:39:53.988334
A00003504,70,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-16 00:36:27.988334
A00002347,38,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-16 19:14:46.988334
A00000269,3,Monthly Issuance,2016-08-30,2016,8,30,2016-08-30,2022-07-16 23:59:07.988334
A00001258,3,Monthly Issuance,2016-09-01,2016,9,1,2016-09-01,2022-07-22 09:01:58.988334
A00003418,42,Issuance After Transaction,2016-09-02,2016,9,2,2016-09-02,2022-07-25 02:41:57.988334
A00000871,1,Monthly Issuance,2016-09-02,2016,9,2,2016-09-02,2022-07-17 02:26:35.988334
A00002953,1,Monthly Issuance,2016-09-02,2016,9,2,2016-09-02,2022-07-21 22:48:01.988334
A00003126,17,Monthly Issuance,2016-09-03,2016,9,3,2016-09-03,2022-07-16 06:09:20.988334
