disp_id,client_id,account_id,type,event_timestamp
D00003137,3137,A00002601,Owner,2022-07-16 05:58:31.719715
D00003138,3138,A00002601,User,2022-07-19 05:39:23.719715
D00003139,3139,A00002602,Owner,2022-07-17 21:01:27.719715
D00003140,3140,A00002602,User,2022-07-25 12:50:46.719715
D00003141,3141,A00002603,Owner,2022-07-17 03:30:14.719715
D00003142,3142,A00002604,Owner,2022-07-17 08:17:56.719715
D00003143,3143,A00002605,Owner,2022-07-17 09:42:49.719715
D00003144,3144,A00002606,Owner,2022-07-25 23:30:34.719715
D00003145,3145,A00002606,User,2022-07-24 07:21:00.719715
D00003146,3146,A00002607,Owner,2022-07-22 05:26:49.719715
D00003147,3147,A00002608,Owner,2022-07-20 10:44:36.719715
D00003148,3148,A00002609,Owner,2022-07-20 07:06:08.719715
D00003149,3149,A00002609,User,2022-07-20 04:11:39.719715
D00003150,3150,A00002610,Owner,2022-07-18 18:43:09.719715
D00003151,3151,A00002611,Owner,2022-07-15 21:10:16.719715
D00003152,3152,A00002612,Owner,2022-07-15 18:41:36.719715
D00003153,3153,A00002613,Owner,2022-07-25 07:07:16.719715
D00003154,3154,A00002613,User,2022-07-16 06:08:13.719715
D00003155,3155,A00002614,Owner,2022-07-25 09:16:03.719715
D00003156,3156,A00002615,Owner,2022-07-21 19:37:56.719715
D00003157,3157,A00002616,Owner,2022-07-16 02:43:48.719715
D00003158,3158,A00002617,Owner,2022-07-16 03:41:38.719715
D00003159,3159,A00002618,Owner,2022-07-23 21:14:46.719715
D00003160,3160,A00002619,Owner,2022-07-24 20:41:20.719715
D00003161,3161,A00002620,Owner,2022-07-25 19:42:49.719715
D00003162,3162,A00002621,Owner,2022-07-24 14:19:19.719715
D00003163,3163,A00002622,Owner,2022-07-19 22:28:12.719715
D00003164,3164,A00002622,User,2022-07-24 18:32:55.719715
D00003165,3165,A00002623,Owner,2022-07-16 00:26:36.719715
D00003166,3166,A00002624,Owner,2022-07-17 05:53:18.719715
D00003167,3167,A00002625,Owner,2022-07-19 21:36:10.719715
D00003170,3170,A00002627,Owner,2022-07-24 04:07:23.719715
D00003171,3171,A00002627,User,2022-07-16 02:30:11.719715
D00003172,3172,A00002628,Owner,2022-07-20 09:56:39.719715
D00003173,3173,A00002629,Owner,2022-07-23 21:39:28.719715
D00003174,3174,A00002629,User,2022-07-22 07:43:59.719715
D00003175,3175,A00002630,Owner,2022-07-18 09:53:27.719715
D00003176,3176,A00002631,Owner,2022-07-25 11:30:29.719715
D00003177,3177,A00002632,Owner,2022-07-20 17:55:50.719715
D00003178,3178,A00002633,Owner,2022-07-16 02:08:52.719715
D00003179,3179,A00002634,Owner,2022-07-21 07:30:12.719715
D00003180,3180,A00002634,User,2022-07-16 02:54:17.719715
D00003181,3181,A00002635,Owner,2022-07-17 18:31:40.719715
D00003182,3182,A00002636,Owner,2022-07-24 06:46:18.719715
D00003183,3183,A00002637,Owner,2022-07-20 19:16:11.719715
D00003184,3184,A00002638,Owner,2022-07-15 14:32:51.719715
D00003185,3185,A00002639,Owner,2022-07-22 22:45:32.719715
D00003186,3186,A00002640,Owner,2022-07-15 20:34:47.719715
D00003187,3187,A00002641,Owner,2022-07-18 16:18:59.719715
D00003188,3188,A00002642,Owner,2022-07-23 21:58:51.719715
D00003190,3190,A00002644,Owner,2022-07-21 16:35:05.719715
D00003191,3191,A00002645,Owner,2022-07-21 23:15:11.719715
D00003192,3192,A00002646,Owner,2022-07-24 18:53:32.719715
D00003193,3193,A00002647,Owner,2022-07-18 02:06:02.719715
D00003194,3194,A00002648,Owner,2022-07-25 02:17:30.719715
D00003195,3195,A00002649,Owner,2022-07-18 14:52:18.719715
D00003196,3196,A00002650,Owner,2022-07-22 17:03:14.719715
D00003197,3197,A00002651,Owner,2022-07-18 17:35:11.719715
D00003198,3198,A00002651,User,2022-07-18 00:08:34.719715
D00003199,3199,A00002652,Owner,2022-07-24 16:30:16.719715
D00003200,3200,A00002652,User,2022-07-20 04:40:51.719715
D00003201,3201,A00002653,Owner,2022-07-15 18:27:24.719715
D00003202,3202,A00002654,Owner,2022-07-25 21:47:25.719715
D00003203,3203,A00002655,Owner,2022-07-24 09:38:36.719715
D00003204,3204,A00002655,User,2022-07-21 22:17:52.719715
D00003205,3205,A00002656,Owner,2022-07-15 14:06:02.719715
D00003206,3206,A00002656,User,2022-07-20 16:51:55.719715
D00003207,3207,A00002657,Owner,2022-07-17 06:36:13.719715
D00003208,3208,A00002658,Owner,2022-07-19 07:21:17.719715
D00003209,3209,A00002658,User,2022-07-16 10:34:48.719715
D00003210,3210,A00002659,Owner,2022-07-24 05:44:20.719715
D00003211,3211,A00002660,Owner,2022-07-23 20:16:55.719715
D00003213,3213,A00002661,Owner,2022-07-23 10:30:16.719715
D00003214,3214,A00002662,Owner,2022-07-16 04:59:29.719715
D00003215,3215,A00002663,Owner,2022-07-25 01:28:46.719715
D00003216,3216,A00002664,Owner,2022-07-16 19:15:33.719715
D00003217,3217,A00002665,Owner,2022-07-25 13:02:59.719715
D00003218,3218,A00002666,Owner,2022-07-22 07:04:49.719715
D00003219,3219,A00002666,User,2022-07-25 12:26:37.719715
D00003220,3220,A00002667,Owner,2022-07-21 03:56:47.719715
D00003221,3221,A00002667,User,2022-07-16 02:52:01.719715
D00003222,3222,A00002668,Owner,2022-07-16 17:56:44.719715
D00003225,3225,A00002670,Owner,2022-07-22 17:32:55.719715
D00003226,3226,A00002671,Owner,2022-07-20 00:01:35.719715
D00003227,3227,A00002672,Owner,2022-07-17 06:27:54.719715
D00003228,3228,A00002673,Owner,2022-07-24 11:27:37.719715
D00003229,3229,A00002674,Owner,2022-07-16 08:44:03.719715
D00003230,3230,A00002675,Owner,2022-07-19 08:09:34.719715
D00003231,3231,A00002676,Owner,2022-07-19 16:53:03.719715
D00003232,3232,A00002677,Owner,2022-07-19 05:38:35.719715
D00003233,3233,A00002678,Owner,2022-07-16 21:00:13.719715
D00003234,3234,A00002679,Owner,2022-07-17 02:52:34.719715
D00003235,3235,A00002680,Owner,2022-07-17 06:11:17.719715
D00003236,3236,A00002681,Owner,2022-07-16 05:44:44.719715
D00003239,3239,A00002684,Owner,2022-07-17 07:45:27.719715
D00003240,3240,A00002685,Owner,2022-07-25 02:11:59.719715
D00003241,3241,A00002686,Owner,2022-07-15 18:34:24.719715
D00003242,3242,A00002686,User,2022-07-18 23:30:26.719715
D00003243,3243,A00002687,Owner,2022-07-15 06:08:23.719715
D00003244,3244,A00002688,Owner,2022-07-20 01:03:47.719715
D00003245,3245,A00002689,Owner,2022-07-21 13:50:12.719715
D00003246,3246,A00002690,Owner,2022-07-16 17:00:28.719715
D00003247,3247,A00002691,Owner,2022-07-15 01:36:24.719715
D00003248,3248,A00002692,Owner,2022-07-22 10:26:28.719715
D00003249,3249,A00002693,Owner,2022-07-19 14:18:18.719715
D00003250,3250,A00002693,User,2022-07-25 05:06:27.719715
D00003251,3251,A00002694,Owner,2022-07-20 12:27:46.719715
D00003252,3252,A00002694,User,2022-07-21 03:16:38.719715
D00003253,3253,A00002695,Owner,2022-07-19 17:01:20.719715
D00003254,3254,A00002696,Owner,2022-07-19 00:51:50.719715
D00003255,3255,A00002697,Owner,2022-07-18 15:26:30.719715
D00003256,3256,A00002698,Owner,2022-07-19 00:01:02.719715
D00003257,3257,A00002699,Owner,2022-07-17 21:54:40.719715
D00003258,3258,A00002700,Owner,2022-07-20 12:07:55.719715
D00003259,3259,A00002701,Owner,2022-07-21 16:38:34.719715
D00003260,3260,A00002702,Owner,2022-07-15 05:20:26.719715
D00003261,3261,A00002702,User,2022-07-21 19:38:05.719715
D00003262,3262,A00002703,Owner,2022-07-23 08:57:21.719715
D00003264,3264,A00002705,Owner,2022-07-15 13:19:06.719715
D00003265,3265,A00002706,Owner,2022-07-23 07:04:25.719715
D00003266,3266,A00002706,User,2022-07-20 18:15:42.719715
D00003267,3267,A00002707,Owner,2022-07-21 14:36:59.719715
D00003268,3268,A00002708,Owner,2022-07-17 00:28:53.719715
D00003269,3269,A00002709,Owner,2022-07-21 15:35:26.719715
D00003270,3270,A00002710,Owner,2022-07-20 20:11:26.719715
D00003271,3271,A00002711,Owner,2022-07-20 12:44:07.719715
D00003272,3272,A00002712,Owner,2022-07-19 17:41:50.719715
D00003273,3273,A00002712,User,2022-07-17 00:32:55.719715
D00003274,3274,A00002713,Owner,2022-07-23 20:52:53.719715
D00003275,3275,A00002713,User,2022-07-17 02:16:36.719715
D00003276,3276,A00002714,Owner,2022-07-24 12:10:51.719715
D00003277,3277,A00002715,Owner,2022-07-20 00:20:34.719715
D00003278,3278,A00002715,User,2022-07-18 09:00:36.719715
D00003279,3279,A00002716,Owner,2022-07-19 23:10:46.719715
D00003280,3280,A00002716,User,2022-07-15 06:44:28.719715
D00003281,3281,A00002717,Owner,2022-07-22 13:25:50.719715
D00003282,3282,A00002718,Owner,2022-07-17 18:56:26.719715
D00003283,3283,A00002719,Owner,2022-07-25 20:02:27.719715
D00003284,3284,A00002720,Owner,2022-07-22 20:59:32.719715
D00003285,3285,A00002720,User,2022-07-24 14:06:59.719715
D00003286,3286,A00002721,Owner,2022-07-19 18:08:40.719715
D00003287,3287,A00002721,User,2022-07-22 15:24:03.719715
D00003288,3288,A00002722,Owner,2022-07-21 06:22:34.719715
D00003289,3289,A00002723,Owner,2022-07-15 09:04:46.719715
D00003290,3290,A00002724,Owner,2022-07-18 06:47:54.719715
D00003291,3291,A00002725,Owner,2022-07-24 16:49:21.719715
D00003292,3292,A00002726,Owner,2022-07-20 12:37:17.719715
D00003293,3293,A00002727,Owner,2022-07-15 05:33:15.719715
D00003294,3294,A00002728,Owner,2022-07-17 15:01:53.719715
D00003295,3295,A00002729,Owner,2022-07-24 21:56:10.719715
D00003296,3296,A00002730,Owner,2022-07-24 22:47:34.719715
D00003297,3297,A00002731,Owner,2022-07-15 21:14:10.719715
D00003298,3298,A00002732,Owner,2022-07-24 22:49:07.719715
D00003299,3299,A00002733,Owner,2022-07-22 21:26:57.719715
D00003300,3300,A00002734,Owner,2022-07-18 05:06:03.719715
D00003302,3302,A00002736,Owner,2022-07-23 22:33:49.719715
D00003303,3303,A00002736,User,2022-07-16 09:35:01.719715
D00003304,3304,A00002737,Owner,2022-07-17 04:16:01.719715
D00003305,3305,A00002738,Owner,2022-07-23 06:29:37.719715
D00003306,3306,A00002739,Owner,2022-07-22 11:25:22.719715
D00003307,3307,A00002740,Owner,2022-07-23 10:37:32.719715
D00003308,3308,A00002741,Owner,2022-07-21 20:19:39.719715
D00003309,3309,A00002741,User,2022-07-24 03:03:16.719715
D00003310,3310,A00002742,Owner,2022-07-23 15:01:04.719715
D00003311,3311,A00002743,Owner,2022-07-21 15:11:05.719715
D00003312,3312,A00002744,Owner,2022-07-21 19:59:54.719715
D00003313,3313,A00002745,Owner,2022-07-16 19:41:43.719715
D00003314,3314,A00002746,Owner,2022-07-18 16:34:52.719715
D00003315,3315,A00002746,User,2022-07-18 10:48:57.719715
D00003316,3316,A00002747,Owner,2022-07-24 04:11:20.719715
D00003317,3317,A00002747,User,2022-07-17 12:34:39.719715
D00003319,3319,A00002749,Owner,2022-07-25 15:14:18.719715
D00003320,3320,A00002749,User,2022-07-21 05:17:30.719715
D00003321,3321,A00002750,Owner,2022-07-17 12:35:11.719715
D00003322,3322,A00002751,Owner,2022-07-23 13:29:22.719715
D00003323,3323,A00002752,Owner,2022-07-15 15:14:39.719715
D00003324,3324,A00002753,Owner,2022-07-21 04:54:08.719715
D00003325,3325,A00002753,User,2022-07-17 05:20:48.719715
D00003326,3326,A00002754,Owner,2022-07-21 18:05:00.719715
D00003327,3327,A00002755,Owner,2022-07-25 15:13:27.719715
D00003328,3328,A00002756,Owner,2022-07-21 04:34:54.719715
D00003329,3329,A00002757,Owner,2022-07-18 19:36:20.719715
D00003330,3330,A00002757,User,2022-07-23 06:16:02.719715
D00003331,3331,A00002758,Owner,2022-07-15 21:53:47.719715
D00003332,3332,A00002759,Owner,2022-07-22 01:30:10.719715
D00003333,3333,A00002760,Owner,2022-07-19 00:18:14.719715
D00003334,3334,A00002761,Owner,2022-07-17 02:20:28.719715
D00003335,3335,A00002762,Owner,2022-07-18 03:05:37.719715
D00003336,3336,A00002763,Owner,2022-07-23 20:31:14.719715
D00003337,3337,A00002764,Owner,2022-07-24 22:43:32.719715
D00003338,3338,A00002765,Owner,2022-07-24 00:19:12.719715
D00003339,3339,A00002766,Owner,2022-07-15 11:55:09.719715
D00003340,3340,A00002767,Owner,2022-07-23 10:04:08.719715
D00003341,3341,A00002767,User,2022-07-23 00:44:43.719715
D00003342,3342,A00002768,Owner,2022-07-23 13:22:26.719715
D00003344,3344,A00002770,Owner,2022-07-22 02:45:52.719715
D00003345,3345,A00002771,Owner,2022-07-21 13:04:51.719715
D00003346,3346,A00002771,User,2022-07-18 20:59:34.719715
D00003347,3347,A00002772,Owner,2022-07-24 00:02:49.719715
D00003348,3348,A00002773,Owner,2022-07-23 14:49:58.719715
D00003349,3349,A00002774,Owner,2022-07-22 16:44:50.719715
D00003350,3350,A00002775,Owner,2022-07-18 00:04:55.719715
D00003351,3351,A00002775,User,2022-07-17 04:10:45.719715
D00003352,3352,A00002776,Owner,2022-07-23 17:29:16.719715
D00003353,3353,A00002776,User,2022-07-19 01:43:51.719715
D00003354,3354,A00002777,Owner,2022-07-19 20:02:33.719715
D00003355,3355,A00002778,Owner,2022-07-21 09:29:34.719715
D00003356,3356,A00002779,Owner,2022-07-17 04:15:18.719715
D00003357,3357,A00002780,Owner,2022-07-18 13:35:35.719715
D00003358,3358,A00002781,Owner,2022-07-21 15:52:03.719715
D00003359,3359,A00002782,Owner,2022-07-23 07:51:33.719715
D00003360,3360,A00002783,Owner,2022-07-17 05:07:26.719715
D00003361,3361,A00002784,Owner,2022-07-16 01:18:13.719715
D00003365,3365,A00002787,Owner,2022-07-18 15:13:16.719715
D00003366,3366,A00002788,Owner,2022-07-19 15:23:47.719715
D00003367,3367,A00002788,User,2022-07-20 07:33:18.719715
D00003368,3368,A00002789,Owner,2022-07-22 10:15:15.719715
D00003369,3369,A00002790,Owner,2022-07-20 00:07:52.719715
D00003370,3370,A00002791,Owner,2022-07-20 06:56:05.719715
D00003371,3371,A00002791,User,2022-07-22 11:51:05.719715
D00003372,3372,A00002792,Owner,2022-07-25 06:35:12.719715
D00003373,3373,A00002793,Owner,2022-07-16 11:01:15.719715
D00003374,3374,A00002793,User,2022-07-23 22:31:14.719715
D00003375,3375,A00002794,Owner,2022-07-22 00:15:04.719715
D00003376,3376,A00002795,Owner,2022-07-15 14:10:29.719715
D00003377,3377,A00002795,User,2022-07-24 17:42:21.719715
D00003378,3378,A00002796,Owner,2022-07-24 21:01:42.719715
D00003379,3379,A00002796,User,2022-07-18 21:58:17.719715
D00003380,3380,A00002797,Owner,2022-07-20 18:32:48.719715
D00003381,3381,A00002798,Owner,2022-07-23 14:13:41.719715
D00003382,3382,A00002799,Owner,2022-07-22 02:53:25.719715
D00003383,3383,A00002799,User,2022-07-18 13:28:08.719715
D00003384,3384,A00002800,Owner,2022-07-15 20:59:27.719715
D00003385,3385,A00002801,Owner,2022-07-24 04:05:55.719715
D00003386,3386,A00002802,Owner,2022-07-20 19:37:27.719715
D00003387,3387,A00002803,Owner,2022-07-22 11:02:22.719715
D00003388,3388,A00002804,Owner,2022-07-24 12:31:45.719715
D00003389,3389,A00002805,Owner,2022-07-15 12:09:59.719715
D00003390,3390,A00002806,Owner,2022-07-19 12:54:50.719715
D00003391,3391,A00002807,Owner,2022-07-22 14:47:23.719715
D00003392,3392,A00002808,Owner,2022-07-23 16:47:20.719715
D00003393,3393,A00002809,Owner,2022-07-24 20:56:39.719715
D00003394,3394,A00002810,Owner,2022-07-17 03:24:01.719715
D00003395,3395,A00002811,Owner,2022-07-18 02:36:38.719715
D00003396,3396,A00002812,Owner,2022-07-19 21:11:15.719715
D00003397,3397,A00002813,Owner,2022-07-24 00:18:58.719715
D00003398,3398,A00002813,User,2022-07-17 16:01:52.719715
D00003399,3399,A00002814,Owner,2022-07-22 23:05:08.719715
D00003402,3402,A00002816,Owner,2022-07-18 23:11:00.719715
D00003403,3403,A00002816,User,2022-07-21 09:35:40.719715
D00003404,3404,A00002817,Owner,2022-07-17 16:38:04.719715
D00003405,3405,A00002818,Owner,2022-07-16 10:46:00.719715
D00003406,3406,A00002818,User,2022-07-16 22:51:40.719715
D00003407,3407,A00002819,Owner,2022-07-17 11:07:03.719715
D00003408,3408,A00002819,User,2022-07-24 12:28:45.719715
D00003409,3409,A00002820,Owner,2022-07-24 06:32:51.719715
D00003410,3410,A00002821,Owner,2022-07-19 02:01:52.719715
D00003412,3412,A00002823,Owner,2022-07-17 07:21:44.719715
D00003413,3413,A00002823,User,2022-07-23 21:28:40.719715
D00003414,3414,A00002824,Owner,2022-07-16 20:57:42.719715
D00003415,3415,A00002825,Owner,2022-07-21 03:30:48.719715
D00003416,3416,A00002826,Owner,2022-07-17 04:47:02.719715
D00003417,3417,A00002826,User,2022-07-23 00:51:56.719715
D00003418,3418,A00002827,Owner,2022-07-20 05:38:36.719715
D00003420,3420,A00002829,Owner,2022-07-22 15:46:21.719715
D00003421,3421,A00002830,Owner,2022-07-23 12:21:48.719715
D00003422,3422,A00002831,Owner,2022-07-24 12:41:06.719715
D00003423,3423,A00002832,Owner,2022-07-17 03:44:35.719715
D00003424,3424,A00002833,Owner,2022-07-16 02:37:58.719715
D00003425,3425,A00002834,Owner,2022-07-16 15:05:36.719715
D00003426,3426,A00002835,Owner,2022-07-17 23:50:17.719715
D00003427,3427,A00002836,Owner,2022-07-18 10:58:29.719715
D00003428,3428,A00002836,User,2022-07-17 15:53:58.719715
D00003429,3429,A00002837,Owner,2022-07-22 18:39:44.719715
D00003430,3430,A00002838,Owner,2022-07-23 10:42:08.719715
D00003431,3431,A00002839,Owner,2022-07-22 14:21:44.719715
D00003432,3432,A00002840,Owner,2022-07-19 14:40:43.719715
D00003433,3433,A00002841,Owner,2022-07-22 20:46:53.719715
D00003434,3434,A00002841,User,2022-07-22 01:37:29.719715
D00003435,3435,A00002842,Owner,2022-07-22 05:44:01.719715
D00003436,3436,A00002843,Owner,2022-07-21 07:08:16.719715
D00003437,3437,A00002843,User,2022-07-17 21:20:10.719715
D00003438,3438,A00002844,Owner,2022-07-24 00:21:30.719715
D00003439,3439,A00002845,Owner,2022-07-22 23:09:28.719715
D00003440,3440,A00002846,Owner,2022-07-22 01:22:56.719715
D00003441,3441,A00002847,Owner,2022-07-23 01:29:34.719715
D00003443,3443,A00002849,Owner,2022-07-22 10:55:28.719715
D00003444,3444,A00002850,Owner,2022-07-22 07:42:07.719715
D00003445,3445,A00002851,Owner,2022-07-17 07:28:20.719715
D00003446,3446,A00002852,Owner,2022-07-24 21:14:15.719715
D00003447,3447,A00002853,Owner,2022-07-17 09:21:42.719715
D00003448,3448,A00002854,Owner,2022-07-24 17:40:54.719715
D00003449,3449,A00002855,Owner,2022-07-24 04:58:03.719715
D00003450,3450,A00002856,Owner,2022-07-16 12:08:47.719715
D00003451,3451,A00002857,Owner,2022-07-22 19:09:36.719715
D00003452,3452,A00002857,User,2022-07-24 04:08:23.719715
D00003453,3453,A00002858,Owner,2022-07-15 19:51:54.719715
D00003454,3454,A00002859,Owner,2022-07-23 21:32:01.719715
D00003455,3455,A00002859,User,2022-07-24 15:18:19.719715
D00003456,3456,A00002860,Owner,2022-07-18 01:42:19.719715
D00003457,3457,A00002861,Owner,2022-07-18 17:59:13.719715
D00003458,3458,A00002862,Owner,2022-07-23 22:42:13.719715
D00003459,3459,A00002863,Owner,2022-07-24 09:55:59.719715
D00003460,3460,A00002863,User,2022-07-18 18:34:46.719715
D00003461,3461,A00002864,Owner,2022-07-23 21:44:04.719715
D00003462,3462,A00002864,User,2022-07-22 15:12:14.719715
D00003463,3463,A00002865,Owner,2022-07-20 14:10:40.719715
D00003464,3464,A00002866,Owner,2022-07-17 21:28:59.719715
D00003465,3465,A00002867,Owner,2022-07-18 16:37:54.719715
D00003466,3466,A00002868,Owner,2022-07-19 23:55:04.719715
D00003467,3467,A00002868,User,2022-07-19 13:25:56.719715
D00003468,3468,A00002869,Owner,2022-07-16 13:48:13.719715
D00003469,3469,A00002870,Owner,2022-07-18 16:13:47.719715
D00003470,3470,A00002871,Owner,2022-07-22 03:11:12.719715
D00003471,3471,A00002872,Owner,2022-07-15 16:00:32.719715
D00003472,3472,A00002873,Owner,2022-07-18 13:29:00.719715
D00003473,3473,A00002873,User,2022-07-24 04:32:22.719715
D00003474,3474,A00002874,Owner,2022-07-20 19:54:55.719715
D00003475,3475,A00002875,Owner,2022-07-24 20:44:35.719715
D00003476,3476,A00002876,Owner,2022-07-16 11:59:40.719715
D00003477,3477,A00002877,Owner,2022-07-18 08:32:42.719715
D00003478,3478,A00002878,Owner,2022-07-17 12:52:46.719715
D00003479,3479,A00002878,User,2022-07-18 19:35:28.719715
D00003480,3480,A00002879,Owner,2022-07-18 10:01:37.719715
D00003481,3481,A00002879,User,2022-07-15 05:02:02.719715
D00003482,3482,A00002880,Owner,2022-07-19 17:53:32.719715
D00003483,3483,A00002881,Owner,2022-07-16 13:26:01.719715
D00003484,3484,A00002882,Owner,2022-07-15 05:36:27.719715
D00003485,3485,A00002883,Owner,2022-07-25 07:22:09.719715
D00003486,3486,A00002884,Owner,2022-07-25 03:50:37.719715
D00003487,3487,A00002885,Owner,2022-07-21 18:51:06.719715
D00003488,3488,A00002886,Owner,2022-07-24 03:03:51.719715
D00003489,3489,A00002887,Owner,2022-07-21 13:33:05.719715
D00003490,3490,A00002888,Owner,2022-07-17 02:07:27.719715
D00003491,3491,A00002888,User,2022-07-25 14:00:08.719715
D00003492,3492,A00002889,Owner,2022-07-21 11:41:24.719715
D00003493,3493,A00002890,Owner,2022-07-24 11:30:58.719715
D00003494,3494,A00002891,Owner,2022-07-23 01:45:29.719715
D00003495,3495,A00002892,Owner,2022-07-23 08:42:25.719715
D00003496,3496,A00002892,User,2022-07-21 03:33:04.719715
D00003497,3497,A00002893,Owner,2022-07-20 13:54:46.719715
D00003498,3498,A00002894,Owner,2022-07-21 01:59:39.719715
D00003499,3499,A00002895,Owner,2022-07-16 02:09:08.719715
D00003500,3500,A00002896,Owner,2022-07-20 21:53:34.719715
D00003501,3501,A00002897,Owner,2022-07-23 15:48:17.719715
D00003502,3502,A00002898,Owner,2022-07-19 08:22:24.719715
D00003503,3503,A00002898,User,2022-07-25 02:24:32.719715
D00003504,3504,A00002899,Owner,2022-07-25 00:14:36.719715
D00003505,3505,A00002900,Owner,2022-07-15 06:55:53.719715
D00003506,3506,A00002901,Owner,2022-07-22 14:43:32.719715
D00003507,3507,A00002902,Owner,2022-07-17 05:06:43.719715
D00003508,3508,A00002903,Owner,2022-07-16 08:39:48.719715
